id;lien_vers_la_fiche_pat;nom;regions;departements;code_insee;gouvernance;gouvernance_est_territoire_ressource;democratie_alimentaire;democratie_alimentaire_1_nom_de_laction;democratie_alimentaire_1_etat_davancement;democratie_alimentaire_1_est_ressource;democratie_alimentaire_1_resultat_attendu;democratie_alimentaire_1_resultat_atteint;democratie_alimentaire_1_descriptif;democratie_alimentaire_2_nom_de_laction;democratie_alimentaire_2_etat_davancement;democratie_alimentaire_2_est_ressource;democratie_alimentaire_2_resultat_attendu;democratie_alimentaire_2_resultat_atteint;democratie_alimentaire_2_descriptif;democratie_alimentaire_3_nom_de_laction;democratie_alimentaire_3_etat_davancement;democratie_alimentaire_3_est_ressource;democratie_alimentaire_3_resultat_attendu;democratie_alimentaire_3_resultat_atteint;democratie_alimentaire_3_descriptif;democratie_alimentaire_4_nom_de_laction;democratie_alimentaire_4_etat_davancement;democratie_alimentaire_4_est_ressource;democratie_alimentaire_4_resultat_attendu;democratie_alimentaire_4_resultat_atteint;democratie_alimentaire_4_descriptif;democratie_alimentaire_5_nom_de_laction;democratie_alimentaire_5_etat_davancement;democratie_alimentaire_5_est_ressource;democratie_alimentaire_5_resultat_attendu;democratie_alimentaire_5_resultat_atteint;democratie_alimentaire_5_descriptif;groupes_de_concertation_thematiques_perennes;groupes_de_concertation_thematiques_perennes_1_nom_de_laction;groupes_de_concertation_thematiques_perennes_1_etat_davancement;groupes_de_concertation_thematiques_perennes_1_est_ressource;groupes_de_concertation_thematiques_perennes_1_resultat_attendu;groupes_de_concertation_thematiques_perennes_1_resultat_atteint;groupes_de_concertation_thematiques_perennes_1_descriptif;groupes_de_concertation_thematiques_perennes_2_nom_de_laction;groupes_de_concertation_thematiques_perennes_2_etat_davancement;groupes_de_concertation_thematiques_perennes_2_est_ressource;groupes_de_concertation_thematiques_perennes_2_resultat_attendu;groupes_de_concertation_thematiques_perennes_2_resultat_atteint;groupes_de_concertation_thematiques_perennes_2_descriptif;groupes_de_concertation_thematiques_perennes_3_nom_de_laction;groupes_de_concertation_thematiques_perennes_3_etat_davancement;groupes_de_concertation_thematiques_perennes_3_est_ressource;groupes_de_concertation_thematiques_perennes_3_resultat_attendu;groupes_de_concertation_thematiques_perennes_3_resultat_atteint;groupes_de_concertation_thematiques_perennes_3_descriptif;groupes_de_concertation_thematiques_perennes_4_nom_de_laction;groupes_de_concertation_thematiques_perennes_4_etat_davancement;groupes_de_concertation_thematiques_perennes_4_est_ressource;groupes_de_concertation_thematiques_perennes_4_resultat_attendu;groupes_de_concertation_thematiques_perennes_4_resultat_atteint;groupes_de_concertation_thematiques_perennes_4_descriptif;groupes_de_concertation_thematiques_perennes_5_nom_de_laction;groupes_de_concertation_thematiques_perennes_5_etat_davancement;groupes_de_concertation_thematiques_perennes_5_est_ressource;groupes_de_concertation_thematiques_perennes_5_resultat_attendu;groupes_de_concertation_thematiques_perennes_5_resultat_atteint;groupes_de_concertation_thematiques_perennes_5_descriptif;modalites_dimplication_du_grand_public_perennes;modalites_dimplication_du_grand_public_perennes_1_nom_de_laction;modalites_dimplication_du_grand_public_perennes_1_etat_davancement;modalites_dimplication_du_grand_public_perennes_1_est_ressource;modalites_dimplication_du_grand_public_perennes_1_resultat_attendu;modalites_dimplication_du_grand_public_perennes_1_resultat_atteint;modalites_dimplication_du_grand_public_perennes_1_descriptif;modalites_dimplication_du_grand_public_perennes_2_nom_de_laction;modalites_dimplication_du_grand_public_perennes_2_etat_davancement;modalites_dimplication_du_grand_public_perennes_2_est_ressource;modalites_dimplication_du_grand_public_perennes_2_resultat_attendu;modalites_dimplication_du_grand_public_perennes_2_resultat_atteint;modalites_dimplication_du_grand_public_perennes_2_descriptif;modalites_dimplication_du_grand_public_perennes_3_nom_de_laction;modalites_dimplication_du_grand_public_perennes_3_etat_davancement;modalites_dimplication_du_grand_public_perennes_3_est_ressource;modalites_dimplication_du_grand_public_perennes_3_resultat_attendu;modalites_dimplication_du_grand_public_perennes_3_resultat_atteint;modalites_dimplication_du_grand_public_perennes_3_descriptif;modalites_dimplication_du_grand_public_perennes_4_nom_de_laction;modalites_dimplication_du_grand_public_perennes_4_etat_davancement;modalites_dimplication_du_grand_public_perennes_4_est_ressource;modalites_dimplication_du_grand_public_perennes_4_resultat_attendu;modalites_dimplication_du_grand_public_perennes_4_resultat_atteint;modalites_dimplication_du_grand_public_perennes_4_descriptif;modalites_dimplication_du_grand_public_perennes_5_nom_de_laction;modalites_dimplication_du_grand_public_perennes_5_etat_davancement;modalites_dimplication_du_grand_public_perennes_5_est_ressource;modalites_dimplication_du_grand_public_perennes_5_resultat_attendu;modalites_dimplication_du_grand_public_perennes_5_resultat_atteint;modalites_dimplication_du_grand_public_perennes_5_descriptif
5157;https://france-pat.fr/pat/pat-du-finistere/;"PAT du Département du Finistère";Bretagne;Finistère;29010,29026,29042,29060,29076,29094,29111,29131,29148,29168,29184,29202,29220,29238,29256,29273,29290,29011,29027,29043,29061,29077,29095,29112,29132,29150,29169,29185,29204,29221,29239,29257,29274,29291,29012,29028,29044,29062,29078,29097,29113,29133,29151,29170,29186,29205,29222,29240,29259,29275,29292,29013,29029,29045,29063,29079,29098,29114,29134,29152,29171,29187,29206,29224,29241,29260,29276,29293,29014,29030,29046,29064,29080,29099,29115,29135,29153,29172,29188,29207,29225,29243,29261,29277,29294,29015,29031,29047,29065,29081,29100,29116,29136,29155,29173,29189,29208,29226,29244,29262,29278,29295,29016,29032,29048,29066,29082,29101,29117,29137,29156,29174,29190,29209,29227,29245,29263,29279,29296,29017,29033,29049,29067,29083,29102,29119,29139,29158,29175,29191,29210,29228,29246,29264,29280,29297,29001,29018,29034,29051,29068,29084,29103,29120,29140,29159,29176,29192,29211,29229,29247,29265,29281,29298,29002,29019,29035,29053,29069,29085,29104,29122,29141,29160,29177,29193,29212,29230,29248,29266,29282,29299,29003,29020,29036,29054,29070,29086,29105,29123,29142,29161,29178,29195,29213,29232,29249,29267,29284,29300,29004,29021,29037,29055,29071,29087,29106,29124,29143,29162,29179,29196,29214,29233,29250,29268,29285,29301,29005,29022,29038,29056,29072,29089,29107,29125,29144,29163,29180,29197,29215,29234,29251,29269,29286,29302,29006,29023,29039,29057,29073,29090,29108,29126,29145,29165,29181,29198,29216,29235,29252,29270,29287,29007,29024,29040,29058,29074,29091,29109,29128,29146,29166,29182,29199,29217,29236,29254,29271,29288,29008,29025,29041,29059,29075,29093,29110,29130,29147,29167,29183,29201,29218,29237,29255,29272,29289;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5161;https://france-pat.fr/pat/pat-de-la-communaute-dagglomeration-de-rochefort-ocean-et-bassin-de-marenne/;"PAT Rochefort Océan - Bassin de Marennes";Nouvelle-Aquitaine;Charente-Maritime;17308,17058,17429,17075,17463,17146,17246,17329,17449,17265,17346,17484,17216,17299,17065,17184,17348,17185,17083,17168,17219,17253,17351,17406,17036,17205,17237,17320,17353,17004,17375;oui;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Organisation des Forums d'acteurs de la Chaîne alimentaire : Les Assises de l'Agriculture et de l'Alimentation ";"Action en cours";oui;"env 100 Participants";;"Rendez-vous  annuels des acteurs de la chaîne alimentaire organisés sur des thématiques et tables rondes Juin2019, Juin2022, Fév2023, Nov 2024,...";"Mise en place de la Commission PAT Rochefort Océan - Bassin de Marennes
qui se réunit 4-5 fois / an  (suivi opérationnel du PAT)";"Action réalisée";oui;;"assemblée de 15 à 30 élus";"Réunion PAT où sont représentées toutes les communes du territoire+  les VP des EPCI et les partenaires selon ordre du jour";"Mise en place de groupes thématiques de travail réguliers et pérennes
";"Action en cours";oui;"Développement des actions dans chaque thématique";;"-Groupement d'achat / 13 établissements adhérents gestionnaires + cuisiniers
-Cellule transmission-Installation agricole/ partenaires du foncier et de la transmission
-Réseau des Fermes pédagogiques
-Aide alimentaire / partenaires du Projet Mieux manger pour tous";;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5187;https://france-pat.fr/pat/pat-de-la-communaute-urbaine-dalencon/;"PAT de la Communauté Urbaine d’Alençon";"Normandie, Pays de la Loire";"Orne, Sarthe";61234,61001,61467,61279,61372,61350,72056,61107,61433,61497,61203,72006,72076,61111,61182,61224,61397,72308,61077,61141,61228,61382,61117,61384,61143,61165,61341,72137,61213,61321;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5481;https://france-pat.fr/pat/pat-du-departement-de-lallier/;"PAT du Département de l'Allier";Auvergne-Rhône-Alpes;Allier;03015,03031,03047,03063,03079,03095,03111,03128,03144,03161,03177,03193,03210,03226,03242,03258,03274,03290,03306,03016,03032,03048,03064,03080,03096,03112,03129,03145,03162,03178,03194,03211,03227,03243,03259,03275,03291,03307,03001,03017,03033,03049,03065,03081,03097,03113,03130,03146,03163,03179,03195,03212,03228,03244,03260,03276,03292,03308,03002,03018,03034,03050,03066,03082,03098,03114,03131,03147,03164,03180,03196,03213,03229,03245,03261,03277,03293,03309,03003,03019,03035,03051,03067,03083,03099,03115,03132,03148,03165,03181,03197,03214,03230,03246,03262,03278,03294,03310,03004,03020,03036,03052,03068,03084,03100,03116,03133,03149,03166,03182,03198,03215,03231,03247,03263,03279,03295,03311,03005,03021,03037,03053,03069,03085,03101,03117,03134,03150,03167,03183,03200,03216,03232,03248,03264,03280,03296,03312,03006,03022,03038,03054,03070,03086,03102,03118,03135,03151,03168,03184,03201,03217,03233,03249,03265,03281,03297,03313,03007,03023,03039,03055,03071,03087,03103,03119,03136,03152,03169,03185,03202,03218,03234,03250,03266,03282,03298,03314,03008,03024,03040,03056,03072,03088,03104,03120,03137,03154,03170,03186,03203,03219,03235,03251,03267,03283,03299,03315,03009,03025,03041,03057,03073,03089,03105,03121,03138,03155,03171,03187,03204,03220,03236,03252,03268,03284,03300,03316,03010,03026,03042,03058,03074,03090,03106,03122,03139,03156,03172,03188,03205,03221,03237,03253,03269,03285,03301,03317,03011,03027,03043,03059,03075,03091,03107,03124,03140,03157,03173,03189,03206,03222,03238,03254,03270,03286,03302,03319,03012,03028,03044,03060,03076,03092,03108,03125,03141,03158,03174,03190,03207,03223,03239,03255,03271,03287,03303,03320,03013,03029,03045,03061,03077,03093,03109,03126,03142,03159,03175,03191,03208,03224,03240,03256,03272,03288,03304,03321,03014,03030,03046,03062,03078,03094,03110,03127,03143,03160,03176,03192,03209,03225,03241,03257,03273,03289,03305;oui;oui;oui;"Mettre en place une gouvernance départementale de l'alimentation durable";"Action programmée";oui;"Coordonner les initiatives -Evaluer les résultats - Diffuser les bonnes pratiques - Lever les freins...";"A mettre en place en 2025";"Mettre en place et animer une instance départementale de pilotage de l'alimentation durable au plan départementale copiloée par le Préfet et le Président du Conseil départemental, impliquant les collectivités, la profession agricole, les services de l’État (Éducation Nationale, ARS etc...) assurant le suivi de la mise en œuvre de la loi EGAlim";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5553;https://france-pat.fr/pat/pat-la-rochelle-aunis-re-reconnaissance-en-cours-dinstruction/;"PAT La Rochelle-Aunis-Ré";Nouvelle-Aquitaine;Charente-Maritime;17121,17190,17222,17321,17373,17407,17457,17174,17207,17274,17322,17338,17107,17208,17291,17391,17007,17041,17057,17091,17158,17193,17340,17376,17443,17008,17109,17142,17194,17293,17394,17009,17059,17127,17359,17010,17094,17161,17245,17360,17396,17413,17480,17028,17414,17447,17264,17297,17482,17063,17182,17382,17466,17483,17080,17132,17200,17315,17434,17032,17166,17201,17267,17300,17218,17349,17420,17018,17051,17186,17203,17286,17318,17019,17136,17153,17303,17369,17003,17221,17439,17472;oui;oui;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Une gouvernance opérationnelle et ouverte";"Action réalisée";oui;"11 groupes de travail ouvert en fonctionnement";"10 groupes de travail ouvert en fonctionnement ( faute de participants le groupe de travail Arboriculture n'est pas actif)";"En complément du comité de pilotage (organe de décision) et du comité technique (organe de coordination) , 10 groupes de travail thématiques, ouverts et formés sur la base du volontariat, sont opérationnels depuis janvier 2023. 
Les champs d'action des 10 groupes de travail reprennent stricto sensu les 10 objectifs opérationnels du PAT La Rochelle-Aunis-Ré, à savoir : 
1/ Faciliter l'accès au foncier et à l'eau
2/  Construire un cadre favorable à la production maraîchère
3/ Diversifier l'offre de céréales et de légumineuses
4/ Soutenir et développer la filière de l'élevage à l'herbe et accompagner le maintien des prairies
5/ Optimiser le système logistique existant pour les circuits courts
6/ Soutenir les pratiques vertueuses en matière de préservation de l'environnement et de la santé
7/ Promouvoir les produits et producteurs du PAT (toutes filières pêche, élevage, légumineuses, maraîchage...)
8/ Soutenir l'approvisionnement de la restauration collective en denrées locales, de qualité et durables
9/ Accompagner les organismes de la sécurité alimentaire
10/ Sensibiliser à l'alimentation durable

La composition des groupes de travail est pluridisciplinaire et ouverte. Ils rassemblent la plupart des acteurs du système alimentaires.

Composition du GT Foncier et eau : Safer, Terre de liens, Chambre d'agriculture 17/79, Collectifs fermes Urbaines, Re Sources, SCOT, CODEV Aunis, communes et les 4 EPCI du PAT
Composition du GT Maraichage : EARL Mocquillon, Les Terres de Maia ( légumes , petits fruits), EARL La Pierrière, Chambre d'agriculture, Collectif Fermes Urbaines, Action Environnement 17, Shifters 17, communes et les 4 EPCI
Composition du GT céréales et légumineuses : Océalia, Terre Atlantique, CORAB, Enilia-Ensmic, Atlantique Alimentaire, Interbio, Bio Nouvelle Aquitaine, Chambre d'agriculture, Linalico, Shifters 17, Minoterie de Courçon
Composition du GT Elevage : Terres de liens, Chambre d'Agriculture, Aunis Sud, Agglomération de La Rochelle, Re Sources, éleveur Samuel Caillon, SIBCAS, Chambre d'Agriculture
Composition du GT Logistique des circuits courts : Jardin de Cocagne, Enilia Ensmic, Pays Aigrefeuille en Transition, Les Enfourneaux, Collectif Fermes urbaines, Bio Nouvelle Aquitaine, Chambre d'Agriculture, MSA
Composition du GT Pratiques vertueuses Santé Environnement : Pays Aigrefeuille en Transition, Terre de liens, Avenir Santé Environnement, citoyens et CODEV Anis, agriculteurs , communes, Chambre d'agriculture et 4 EPCI
Composition du GT Promotion : Chambre d'Agriculture, département de la Charente Maritime,  Communautés de communes Aunis Atlantique et Ile de Ré
Composition du GT Restauration collective : Port de Chef de Baie, Cyclad, EARL Mocquillon, Groupe hospitalier La Rochelle, Enilia-Ensmic, Lycée Hôtelier La Rochelle, mangeons bio Ensemble, Umami, Chambre d'Agriculture, Bio Nouvelle Aquitaine, SIVOS le Thou-Landrais, 4 EPCI, et communes
Composition du GT Sécurité alimentaire :  Jardin de Cocagne, restau du coeur, Entraide protestante, Banque alimentaire, La halte du coeur, Secours populaire, Croix Rouge, AFEV, jardins de l'Aubreçay, Département de la Charente maritime, Aux arbres citoyens, CCAS et CIAS, DDTM
Composition du GT Sensibilisation : La Fabuleuse cantine, Bluetopia, Artisan du Monde, Les petits débrouillards, Pôle Aliments Santé, L'Ecole de la mer, Cyclad, Collectif Fermes Urbaines, Collectif Actions Solidaires, CdC Aunis Atlantique, Université de La Rochelle, Chambre d'agriculture

Les groupes de travail se réunissent 6 à 10 fois par an. Ils sont animés par deux co-référents, l'un d'entre eux appartenant au comité technique, pour assurer la fluidité des informations. Ils proposent, priorisent et formalisent les fiches actions, dans le respect et la poursuite des ambitions du PAT  (à Horizon 2030 : 8% d’autonomie alimentaire, l’arrêt des pesticides, 50% de produits durables dont 40% de bio en restauration scolaire, le doublement de la SAU en maraichage bio, le triplement de la SAU bio globale, l’augmentation de 10% de la surface de prairies temporaires). 

Les 22 référents des groupes de travails se retrouvent deux fois par an en séminaire de coordination. 
Tous les membres des groupes des groupes de travail se retrouvent deux fois par an lors des Assises du PAT, instance de transversalité du PAT, où sont partagés les avancées et actualités des groupes de travail.

Ce fonctionnement en place depuis fin 2022 fait actuellement l’objet d’une réflexion menée par un cabinet extérieur. Les conclusions seront rendues fin 2024. Il est attendu de ce travail : une évolution des instances (fonctionnement et composition du Parlement notamment), et une meilleure intégration des citoyens. 
";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5563;https://france-pat.fr/pat/pat-du-departement-de-loire-atlantique-reconnaissance-en-cours-dinstruction/;"PAT du Département de Loire-Atlantique";"Pays de la Loire";Loire-Atlantique;44012,44029,44048,44066,44082,44099,44115,44131,44148,44165,44184,44201,44217,44013,44030,44049,44067,44083,44100,44116,44132,44149,44166,44185,44202,44218,44014,44031,44050,44068,44084,44101,44117,44133,44150,44168,44186,44203,44220,44015,44032,44051,44069,44085,44102,44118,44134,44151,44169,44187,44204,44221,44016,44033,44052,44070,44086,44103,44119,44135,44152,44170,44188,44205,44222,44018,44035,44053,44071,44087,44104,44120,44136,44153,44171,44189,44206,44223,44019,44036,44054,44072,44088,44105,44121,44137,44154,44172,44190,44207,44224,44020,44037,44055,44073,44089,44106,44122,44138,44155,44173,44192,44208,44001,44021,44038,44056,44074,44090,44107,44123,44139,44156,44174,44193,44209,44002,44022,44039,44057,44075,44091,44108,44124,44140,44157,44175,44194,44210,44003,44023,44041,44058,44076,44092,44109,44125,44141,44158,44176,44195,44211,44005,44024,44043,44061,44077,44094,44110,44126,44142,44159,44178,44196,44212,44006,44025,44044,44062,44078,44095,44111,44127,44143,44161,44179,44197,44213,44007,44026,44045,44063,44079,44096,44112,44128,44144,44162,44180,44198,44214,44009,44027,44046,44064,44080,44097,44113,44129,44145,44163,44182,44199,44215,44010,44028,44047,44065,44081,44098,44114,44130,44146,44164,44183,44200,44216;oui;oui;oui;"Développement du Projet alimentaire des territoires de Loire-Atlantique (PATLA) : réseau inter-collectivités 
";"Action en cours";oui;"taux de territoires représentés dans le réseau, selon les projets portés";"2024: en moyenne 10 territoires mobilisés sur 17 EPCI";"A l’initiative du Département, un réseau politique et technique facilitant l’action a pris forme en Loire-Atlantique et constitue un espace de mutualisation d’actions et de partage d’expériences entre collectivités locales, notamment porteuses de PAT (EPCI, PETR, PNR) et avec les partenaires (chambres consulaires, structures para agricoles, associations etc.) associés selon les sujets.  
Les travaux initiés depuis 2021 autour des trois chantiers prioritaires seront poursuivis et d’autres sujets pourront être explorés en commun selon les besoins. Les thématiques d’accessibilité, de structuration de filières, de préservation du foncier agricole et d’approvisionnement de la restauration collective en produits locaux et durables sont apparus comme prioritaires. 
- Renforcer les liens avec les PAT existants : mutualisation, cohérence primaire-collège, publics cibles (scolaire, médico-social ...)  
- Mutualisation d’actions dans une logique efficience et subsidiarité  
- Partager des informations, veille et prospective : invitations d’experts, témoignages, diffusion de ressources etc.  
- Commande publique :  s’appuyer sur les PAT pour renforcer les liens entre établissements proches afin de massifier/mutualiser/renforcer les structurations locales.
";;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Porter les enjeux du PAAD dans les différentes instances";"Action en cours";oui;"Nombre d’instances concernées";;"Au regard de ses compétences, le Département est amené à participer à de nombreuses instances à l’échelle régionale, départementale ou plus locale. 
Ces instances peuvent concerner des sujets en lien direct avec l’agriculture ou l’alimentation, ou plus indirect via notamment la participation citoyenne, la restauration collective...
Il s’agira dans un premier temps de recenser les instances auxquelles participe le Département et qui peuvent avoir un lien avec les enjeux portés dans le cadre du PAAD. 
Un travail de ciblage des enjeux prioritaires pourra alors être réalisé pour chacune de ces instances. 
Enfin, une stratégie de portage de ces enjeux par le Département sera définie. 
À ce stade, et à titre d’exemples, sont identifiées les instances suivantes : comités régionaux et départementaux sur l’installation agricole, SAFER sur le foncier, collectivités pour l’élaboration des documents d’urbanisme, des PAT, des PCAET, CA des collèges…
- Recenser les instances auxquelles participe le Département en lien avec le PAAD  
- Identifier les enjeux prioritaires pour chacune de ces instances  
- Définir une stratégie de portage de ces enjeux.";;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Communiquer auprès du grand public sur les enjeux du PAAD";"Action programmée";oui;;;"Le PAAD porte l’objectif de renforcer la sécurité et la résilience du système alimentaire en Loire-Atlantique. Les actions concourent à donner un accès aux habitant·e·s à une alimentation locale, saine et durable. 
Au regard des compétences du Département, et de l’importance de ce secteur, le PAAD s’appuie fortement sur le secteur de la restauration collective. Toutefois, il reste essentiel de sensibiliser et de mobiliser le plus largement possible les habitant·e·s de Loire-Atlantique sur ce projet. 
Il s’agira de mobiliser l’ensemble des outils de communication du Département et de ses partenaires pour relayer les grands enjeux du PAAD auprès du public. Plusieurs sujets ont été identifiés : 
- Attractivité des métiers de l’alimentation et partage des bonnes pratiques de la restauration collective
- Intérêt de relocaliser son alimentation (dépendances, économie locale)
- Réduction de la consommation de produits carnés
- Agriculture bio (Labellisation Territoire Bio Engagé)
- Lien entre prix, origine, modes de production, saisonnalité
- Ateliers cuisine
- Maintien de la vocation agricole des terres
Leviers : Sensibilisation des consommateurs   renforcement des alliances locales artisans/commerçants   valorisation des bonnes pratiques   prise en compte des enjeux liés à la sécurité alimentaire   travail sur les débouchés locaux   développement de la cuisine de produits bruts   cuisine économe en énergie   préservation des terres agricoles   évolution des consommations grand public   coopération internationale ...
";;;non;;;;;;non;;;;;;non;;;;;;non;;;
5587;https://france-pat.fr/pat/pat-du-pnr-oise-pays-de-france-reconnaissance-en-cours-dinstruction/;"PAT du Parc naturel régional Oise - Pays de France";"Île-de-France, Hauts-de-France";"Oise, Val-d'Oise";60087,60432,95151,60022,60415,60666,60682,95452,60056,60170,60600,95331,95456,95652,60536,60172,95052,95594,60141,60238,60421,60505,60670,60027,60142,60422,95055,95352,95604,60028,60045,60175,60589,95056,95250,95353,60241,60508,60541,95678,60509,60525,95365,60494,95682,60261,60560,95061,95436,60033,60100,60213,60612,60695,95566,60513,95026,95144,95493,60346,60446,60482,95149,60086,60282,60413,60631,60680,95316,95504;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
5631;https://france-pat.fr/pat/pat-vendee-grand-littoral-reconnaissance-en-cours-dinstruction/;"PAT Vendée Grand Littoral";"Pays de la Loire";Vendée;85077,85114,85206,85288,85116,85231,85101,85103,85004,85156,85277,85022,85278,85179,85127,85200,85010,85026,85050,85201;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
6085;https://france-pat.fr/pat/pat-de-saint-malo-agglomeration/;"PAT de la Communauté d'Agglomération du Pays de Saint-Malo";Bretagne;Ille-et-Vilaine;35122,35263,35284,35314,35306,35255,35132,35279,35116,35179,35070,35153,35362,35224,35299,35049,35358,35288;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
6086;https://france-pat.fr/pat/pat-de-pontivy-communaute/;"PAT de Pontivy Communauté";Bretagne;"Côtes-d'Armor, Morbihan";56041,56076,56092,56125,56160,56245,56024,56093,56246,56178,56213,56146,56198,56215,56047,56151,56203,56237,56189,56072,56190,22285,56242,56209;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
40936;https://france-pat.fr/pat/pat-test/;"PAT de Saint-Pierre et Miquelon";"Collectivités d'outre-mer";Saint-Pierre-et-Miquelon;97502,97501;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
46444;https://france-pat.fr/pat/pat-de-la-communaute-de-communes-de-la-vallee-de-kayserberg/;"Projet Alimentaire Territorial de la Vallée de Kaysersberg";"Grand Est";Haut-Rhin;68005,68097,68044,68175,68173,68249,68161,68162;oui;non;oui;"Réunions de concertation";"Action en cours";oui;"nombre de participants / nombre de réunions de concertation";;"A l'image des rencontres formelles et informelles organisées depuis 2023, de nouvelles rencontres à destination de publics diversifiés (grand public ou professionnel) pourront être organisées en fonction des actualités des différents projets. EcOOparc a été choisi dès le départ pour sa méthodologie de projet participative et incluante afin d'aboutir à des projets les plus ancrés possibles au besoin réel des acteurs du territoire.";;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Réunions de concertation";"Action en cours";oui;"nombre de participants / nombre de réunions de concertation";;"A l'image des rencontres formelles et informelles organisées depuis 2023, de nouvelles rencontres à destination de publics diversifiés (grand public ou professionnel) pourront être organisées en fonction des actualités des différents projets. EcOOparc a été choisi dès le départ pour sa méthodologie de projet participative et incluante afin d'aboutir à des projets les plus ancrés possibles au besoin réel des acteurs du territoire.";;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Réunions de concertation";"Action en cours";oui;"nombre de participants / nombre de réunions de concertation";;"A l'image des rencontres formelles et informelles organisées depuis 2023, de nouvelles rencontres à destination de publics diversifiés (grand public ou professionnel) pourront être organisées en fonction des actualités des différents projets. EcOOparc a été choisi dès le départ pour sa méthodologie de projet participative et incluante afin d'aboutir à des projets les plus ancrés possibles au besoin réel des acteurs du territoire.";;;non;;;;;;non;;;;;;non;;;;;;non;;;
49989;https://france-pat.fr/pat/pat-de-la-communaute-urbaine-du-creusot-montceau/;"PAT de la Communauté Urbaine Creusot Montceau";Bourgogne-Franche-Comté;Saône-et-Loire;71306,71540,71310,71412,71038,71309,71486,71499,71212,71346,71479,71390,71436,71040,71153,71103,71356,71132,71321,71222,71278,71320,71477,71465,71282,71347,71482,71286,71413,71468,71059,71191,71187,71435;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
54080;https://france-pat.fr/pat/pat-de-la-communaute-de-communes-causses-aigoual-cevennes/;"Communauté de communes Causses Aigoual Cévennes Terres solidaires";Occitanie;Gard;30332,30213,30074,30229,30195,30310,30231,30198,30108,30322,30297,30339,30105,30139,30140;oui;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
54098;https://france-pat.fr/pat/pat-de-la-communaute-dagglomeration-de-vitre/;"PAT de la communauté d'agglomération de Vitré communauté";Bretagne;Ille-et-Vilaine;35068,35166,35006,35096,35008,35015,35042,35038,35072,35052,35087,35102,35097,35109,35105,35194,35198,35170,35200,35192,35185,35183,35232,35229,35252,35264,35260,35272,35283,35300,35330,35338,35350,35347,35141,35119,35125,35217,35061,35325,35360,35359,35199,35235,35014,35161;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
